"id","url","title","paragraphCount","text","commentCount","comments","type","section","published"
"58ee6231e4b05b487c0e1c49","https://www.theguardian.com/business/2017/apr/12/burger-king-ok-google-commercial","Google Home devices stop responding to Burger King's TV ad prompt",0,"<p>Pepsi has dominated the headlines over the past week for having the countrys most irritating and offensive TV advertisement, but Burger King briefly took the mantle on Wednesday with an ad that includes a command to wake up voice-activated Google Home devices.<br /></p> <p>The 15-second ad features a man in a Burger King uniform leaning into the camera to say: OK Google, what is the Whopper burger?</p>",5,"Clever advertising by Burger King!
Burger King TV Ad Asks, Hoping Google Home Devices Answer https://t.co/KynQOJsYbA||Burger King’s ‘OK Google’ ad wakes up devices – and prompts complaints https://t.co/ikgm0Qsakp #UK #UKBiz||Burger King's latest ad prompts your Google Home to deliver Whopper facts https://t.co/z0c3MYPOV8

Turn the volume… https://t.co/vxHM5Tfo4i||Burger King TV Ad Asks, Hoping Google Home Devices Answer https://t.co/YsuHkZVf5C||Burger King TV Ad Asks, Hoping Google Home Devices Answer https://t.co/ucWnzzo6bh","article",0,"2017-04-12T18:27:37+00:00"
"58ee0703e4b0e0ec04f002c4","https://www.theguardian.com/business/2017/apr/12/edf-customers-price-rise-electricity-gas-energy","Millions of EDF customers face second price rise this year",0,"<p>The government is under mounting pressure to take strong action on rising energy bills after one of the big six suppliers imposed its second price hike this year on 1.5 million customers. </p> <p>The consumer group Which? urged Theresa May to step in if energy groups, which have made a series of tariff increases in 2017, do not help households circumvent the steepest increases.</p>",5,"EDF @edfenergy energy price rise - @EAS_Scotland reaction https://t.co/DRuL2TyvGA #fuelpoverty #energybills||Millions of EDF customers face second price rise this year https://t.co/Ks52gMIX5g ^Guardian https://t.co/MWD2TQFMXy||Millions of EDF customers face second price rise this year https://t.co/bgTbaw2tI6||EDF Energy has announced its second price rise in four months. Dual fuel bills will rise 7.2 per cent in June… https://t.co/AnGHRRWS7A||@PaulFlynnMP @garyfoskett Energy price rises .. how wonderful .. thank goodness for global warming.. we won't need heating soon ..","article",0,"2017-04-12T16:49:04+00:00"
"58ecf708e4b05776df18cb4f","https://www.theguardian.com/business/2017/apr/12/ship-oil-rig-pioneer-spirit-shell-north-sea-decommissioning","Six jumbo jets long … the £2.4bn ship that can lift an oil rig",0,"<p>Festooned with cranes, oil pipelines and manned by a crew of several hundred, the Pioneering Spirit sits in the port of Rotterdam like a giant marine version of a forklift truck.</p> <p>Next month this vessel, one of the worlds largest ships, will arrive in the North Sea and attempt to remove the 24,500-tonne top of a Shell oil rig installed during the oil boom years of the 1970s. If successful it will be the heaviest ever single lift of a rigs topside, and only the second by this purpose-built $3bn (2.4bn) ship.</p>",5,"Six jumbo jets long … the £2.4bn ship that can lift an oil rig https://t.co/ZXGVf9iMVb||Six jumbo jets long … the £2.4bn ship that can lift an oil rig https://t.co/z810DSWrgJ||Six jumbo jets long … the £2.4bn ship that can lift an oil rig https://t.co/JaetH7kDhO The Guardian World News 

Festooned with cranes, oi…||And hundreds more to come... Six jumbo jets long … the £2.4bn ship that can lift an oil rig https://t.co/7hEcHKUXik… https://t.co/dLxpI87FTW||Six jumbo jets long … the £2.4bn ship that can lift an oil rig https://t.co/K6jMOupmpW #UK #UKBiz","article",0,"2017-04-12T05:30:26+00:00"
"5435095f-f507-4d4c-ae93-e6ed62aa20ea","https://www.theguardian.com/football/2017/apr/11/tony-adams-vows-to-give-granada-players-a-kick-up-the-arse","Tony Adams vows to give Granada players ‘a kick up the arse’",0,"<p>Tony Adams took over as coach at the Spanish club Granada on Tuesday in an attempt to get a reaction that will save the side from relegation, but he does not intend to be there beyond the end of the season.</p> <p>A new sporting director will be announced before the end of the month and the plan is to appoint a long-term Spanish coach not long after. Interviews have already been conducted, although the sporting director will also play a part in the final process.</p>",5,"New Granada boss Tony Adams promised fans he will fight for a ""miracle"" survival to keep the struggling side in La… https://t.co/K5iq7gS39l||'Granada will fight for survival': New Granada boss Tony Adams promised fans he will fight for a ""miracle"" surviva… https://t.co/7Giq5wHKUb||@Maccarfc07 Who shouldn't be the manager of your football club: answer: Tony Adams.||Tony Adams says there are too many young players &amp; foreigners at Granada. Dosen't sound good for Periera!||Tony Adams has landed a surprise return to football management as head coach of struggling Spanish club Granada.… https://t.co/CjKLGDEzB6","article",0,"2017-04-11T16:24:33+00:00"
"58d23b11e4b007e8557ee645","https://www.theguardian.com/football/2017/mar/22/football-transfer-rumours-jermain-defoe-back-to-west-ham","Football transfer rumours: Jermain Defoe back to West Ham?",0,"<p>Home, says the Mill from beneath a pile of crisp packets, nail clippings and loose change in its hovel, is definitely where the heart is. Therefore no one should be remotely surprised that Wayne Rooney has decided 13 years at Manchester United was basically an extended gap year and, before he morphs into the character Tim Key plays in the sort-of funny E4 comedy of that name, hes shedding the henna tattoos and coming back to Everton for home cooking and lifts everywhere. Apparently there is a will on all sides to make it happen, and United might even waive a transfer fee; someone should probably check that Ronald Koeman realises Rooney isnt 18 anymore.</p> <p>But perhaps Rooney is simply part of a trend towards a simpler life, a rejection of the jobbing footballers fernweh. Jermain Defoe returning to West Ham is not a rumour for the creatively-minded but would be on the cards if Sunderland went down and, like Rooney, he might be allowed to head back where it all started without so much as a penny switching between the clubs bank accounts.</p>",5,"Transfer rumours and paper review – Wednesday 22 March: Rooney set for Everton return, West Ham target Defoe and…… https://t.co/7l4upld4d2||Transfer rumours and paper review – Wednesday 22 March: Rooney set for Everton return, West Ham target Defoe an... https://t.co/yBzwHyz8ql||Transfer rumours and paper review – Wednesday 22 March: Rooney set for Everton return, West Ham target Defoe an... https://t.co/zPdRHZoN05||Transfer rumours and paper review – Wednesday 22 March: Rooney set for Everton return, West Ham target Defoe and Costa's Chelsea future in …||Wayne Rooney is expected to leave Manchester Utd for boyhood club Everton this summer on a free transfer. (Source:… https://t.co/MpYlfbpTZD","article",0,"2017-03-22T09:13:51+00:00"
"58e76fb0e4b05b487c0e0243","https://www.theguardian.com/global-development/2017/apr/11/india-acts-to-help-acid-attack-victims","'I'm a walking corpse' – India to help its acid attack victims",0,"<p>The Indian government will this week bring into force legislation designed to help tackle the pervasive crime of acid throwing by giving victims official recognition. </p> <p>From Friday, Indias thousands of victims of acid attacks will be defined as disabled  giving them access to limited compensation and jobs.</p>",5,"India acts to help acid attack victims https://t.co/3BP9tBxhNL The Guardian World News 

The Indian government will this week bring into f…||2 Year Old Chinese Boy And His Parents Victims Of A Random Acid Attack In London https://t.co/o93oL0rz5c https://t.co/k9t80WjdU7||Two acid attack victims fall in love while recovering from separate attacks. https://t.co/ivxpvQ7Qqc https://t.co/ILWxNoVmBu||@ElfNur_3 doused in acid because that's what he did to his victims? is that not emotion dictating law?||India acts to help acid attack victims - New law recognises survivors as being physically disabled. They will n... https://t.co/zb2pjeoU1A","article",0,"2017-04-11T13:46:38+00:00"
"58ed0667e4b05b487c0e16d3","https://www.theguardian.com/money/2017/apr/11/student-loan-interest-rate-rise-uk-inflation-brexit","Student loan interest rate set to rise by a third after UK inflation surge",0,"<p>Students appear to be paying a heavy price for the UKs inflation surge after the Brexit vote, which will drive the interest rate on their loans up by a third to 6.1%. </p> <p>The rise in inflation, driven by a decline in the value of the pound since June, means students will be charged substantially more interest on their loans, despite the fact that many other consumers are benefiting from record low interest rates. Personal loans from high street banks have rates starting at 2.8%, while five-year fixed-rate mortgages are available from 1.29%.</p>",5,"Student loan interest rate set to rise by a third after UK inflation surge - The Guardian https://t.co/ig5DFOFnMP||Subprime student loans with an expected 92% default rate were part of a growth strategy, prosecutors say https://t.co/aZLAF768NG

— NYT Bu…||Student loan interest rate se to rise by a third aster UK inflation surge https://t.co/snTh0a4vui||Get access to quick loans at the lowest interest rate. Click here to apply &gt;&gt;https://t.co/OcfQSjGDD0 No collateral required!||Student loan interest rate set to rise by a third after UK inflation surge https://t.co/BtfvwRHr5o","article",0,"2017-04-11T17:31:05+00:00"
"c021f6c4-1064-47ae-84ae-e6d5cb790739","https://www.theguardian.com/commentisfree/2017/apr/11/france-left-europe-jean-luc-melenchon-presidential-election","France is angry. The left must show Europe that bigotry is not the answer",0,"<p>Across the west, the old order continues to crumble in the face of assaults from all directions. Discontent with a status quo that offers stagnating living standards, rampant insecurity and declining social provision finds its expression in both the radical left and the xenophobic right. With its impending presidential elections, France may depart from this script  or so the embattled centrists hope.</p>  <p> Related: Emmanuel Macron: the French outsider who would be president </p>",5,"France’s far-left presidential candidate launched a video game where he steals money from the rich—and he’s gaining… https://t.co/nn1g985IRU||#France Left-leaning media Médiapart is saying radical left candidate Mélenchon is declining all itw requests https://t.co/lWedICR2wn||Poll surge for left-wing candidate threatens to upset French presidential race https://t.co/qvWM6zmJin||Poll surge for left-wing candidate threatens to upset French presidential race https://t.co/694o4Dos0e||Poll surge for left-wing candidate threatens to upset French presidential race https://t.co/f5wnSosrVM","article",0,"2017-04-11T12:32:56+00:00"
"58ed6668e4b05b487c0e183c","https://www.theguardian.com/commentisfree/2017/apr/11/sean-spicers-hitler-holocaust-speak-volumes","The White House forgets the Holocaust (again)",0,"<p>In a press conference on Tuesday, Sean Spicer claimed before an incredulous room of journalists that Adolf Hitler did not use chemical agents to kill people during the second world war. Beneath this stunning factual error lurks a horrifying moral one.</p> <p>We didnt use chemical weapons in world war two. You know, you had someone as despicable as Hitler who didnt even sink to using chemical weapons, the White House press secretary said. When asked to clarify his comments, he added: I think when you come to sarin gas, he was not using the gas on his own people the same way that Assad is doing. Spicer then went on to refer, in weird phrasing, to Holocaust centers  a seeming reference to Nazi concentration camps. <br /></p>",5,"Latest News! The White House forgets the Holocaust (again) | Timothy Snyder https://t.co/l1VJRUlTm0||And now Sean Spicer is glossing over the HOLOCAUST??   When is enough going to be enough with this set of crazy people already!||The Guardian: The White House forgets the Holocaust (again) https://t.co/NeJ6kzoq2d - if you are not concerned, you are not paying attention||@PressSec @POTUS Holocaust center? You idiot. They were gas chambers to KILL people, not reception rooms. Dumb asshole.||[59] The White House forgets the Holocaust (again) | Timothy Snyder #realtime https://t.co/QKZyJ1buhh","article",0,"2017-04-12T01:48:47+00:00"
"58ec4666e4b05b487c0e13d2","https://www.theguardian.com/commentisfree/2017/apr/11/united-airlines-flying-while-asian-fear","Thanks to United Airlines, is flying while Asian something to fear?",0,"<p>After a man was violently dragged from a United Airlines flight, there will no doubt be defenses of the company along the lines of, Well, if the man had obeyed he wouldnt have been dragged off the plane. In frank terms, this is bull.</p>  <p> Related: United Airlines boss says passenger dragged from plane was 'belligerent' </p>",5,"Thanks to United Airlines, is frying while Asian something to fears | Steven W Thrasher https://t.co/cBewu0rSO5||Those people that fucking dragged that Asian man out of that flight should be knocked out and shown how it fucking feels to get violated||United Airlines: 

""United -- for the People.""

""Except Asians""

#NewUnitedAirlinesMottos||Great analysis by @thrasherxy putting #United in historical context of corporate violence against people of color https://t.co/GwNkmIhdBy||""The fear aboard United Express Flight 3411 should alarm all thinking people about how the American mind has been... https://t.co/n9K2rZYh7z","article",0,"2017-04-11T11:03:21+00:00"
"15a833e0-b688-4852-a546-897b996ce68b","https://www.theguardian.com/football/2017/apr/11/borussia-dortmund-shock-team-bus-explosions","Borussia Dortmund’s Watzke: ‘The team is in shock. We must get through this’",0,"<p>The Borussia Dortmund chief executive, Hans-Joachim Watzke, said his players were suffering from severe shock after explosions by the side of their team coach caused Tuesday nights Champions League quarter-final first leg against Monaco to be postponed until Wednesday.</p> <p>German police confirmed there were three separate explosions near the coach as it travelled to the Westfalenstadion in what they called a targeted attack on Borussia Dortmunds team, while a fourth, undetonated device was found in the vicinity of the team hotel.</p>",5,"Dortmund to 'pull together' against Monaco after explosion: ""Shocked"" Borussia Dortmund players will ""pull togethe… https://t.co/dMYLfRAnEX||Attack on Borussia Dortmund team coach being investigated as attempted homicide (attempted murder)||Footballer Marc Bartra hurt as three explosions hit Borussia Dortmund team bus en route to Champions League game… https://t.co/jiER5oGEVK||.@benlyt on the fallout of Dortmund's bus scare, the club's poise, Monaco fans' compassion and what comes next… https://t.co/tDzJhkhU4p||BREAKING Borussia Dortmund bus hit by ""triple bomb explosion"" leaving players injured #D11 https://t.co/zPrCQWEpIL https://t.co/Rv0kgz8J8d","article",0,"2017-04-11T20:26:55+00:00"
"58ca956be4b01cb0b5ae957b","https://www.theguardian.com/football/2017/mar/22/which-football-manager-has-been-sacked-by-one-club-the-most-times","Which football manager has been sacked by one club the most times?",0,"<p>Steve McClaren has been sacked by Derby for a second time, notes Stuart Willsher. Which manager has been sacked the most times by the same club?</p> <p>To no great surprise, a strong contender for the unofficial Guardian P45 Cup comes from Atltico Madrid in the Jess Gil years. I dont think anybody can hold a candle to former Luton Town hero Radomir Antic, writes Chai. He has the unfortunate distinction of being sacked three times in two years (1998-2000) by Atltico Madrids trigger-happy president. After getting the sack at the end of the 1997-98 season, Antic was rehired just 11 league matches into the 1998-99 campaign. He was let go at the end of the season before returning again in February 2000. He lasted 10 weeks before being fired after the team were relegated.</p>",5,"Which football manager has been sacked by one club the most times? | The Knowledge https://t.co/mAXx0UZx6Z https://t.co/DdFBEzgnoS||Which football manager has been sacked by one club the most times? | The Knowledge https://t.co/TSYqiS0eDm https://t.co/C7qSKqghzr||Which football manager has been sacked by one club the most times? | The Knowledge https://t.co/TFcHDoWyFw The Guardian World News 

“Stev…||Which football manager has been sacked by one club the most times? | The Knowledge https://t.co/7BTGo8QMvs via @guardian_sport||Which football manager has been sacked by one club the most times? | The Knowledge https://t.co/42PoOCLlVB https://t.co/slwD9l5xi1","article",0,"2017-03-22T10:00:32+00:00"
"58ed06c3e4b0e0ec04efff28","https://www.theguardian.com/sport/2017/apr/11/pennsylvania-woman-jail-threats-youth-football-league-officials","Pennsylvania woman gets jail time for threats to youth football officials",0,"<p>A Pennsylvania woman has been sentenced to up to two years in jail for her part in making threats to youth football league officials that prompted the cancellation of the season.</p> <p>Kimberly Ross, 35, was ordered on Monday by Westminster county judge Christopher Feliciani to serve six to 23 months in jail and pay $16,000 in restitution to the Mt Pleasant Area Junior Football League.</p>",5,"Connellsville woman gets jail time for Mt. Pleasant youth football threats, reports @RichCholodofsky https://t.co/rBStKaXg7b via @TribLIVE||Pennsylvania woman gets jail time for threats to youth football officials https://t.co/R3Qvttfd1f #Noticias… https://t.co/qwPA7CvDPZ||Connellsville woman gets #jail time for #Mt. Pleasant youth #football #threats - Apr 10 @ 1:28 PM ET  https://t.co/fLvtgYZlF3||Pennsylvania woman gets jail time for threats to youth football officials https://t.co/SUGr09Eu6s https://t.co/UW7ywtKYyX||Carpe Diem Pennsylvania woman gets jail time for threats to youth football officials https://t.co/9PNpGReX2n","article",0,"2017-04-11T18:07:13+00:00"
"58d26c7fe4b0a411e9ab74ef","https://www.theguardian.com/sport/blog/2017/mar/22/talking-horses-best-wednesday-bets-for-warwick-and-newcastle","Talking Horses: Best Wednesday bets for Warwick and Newcastle",0,"<p><br /></p> Todays best bets, by Chris Cook  <p><br />Oh God, heres Black Narcissus again. I fancied her at 6-1 for a Wincanton race last month and fully believe she was about to win the thing when instead she opted to run out at the second-last.</p>",5,"Talking Horses: Best Wednesday bets for Warwick and Newcastle https://t.co/SlDZ5rLVvF||22/3/2017 Horse Racing Tips and Best Bets – Warwick Farm - https://t.co/E8l1IXKVfG via @justhorseracing||Talking Horses: Best Wednesday bets for Warwick and Newcastle https://t.co/MPWSpOehOy via guardian_sport||Talking Horses: Best Wednesday bets for Warwick and Newcastle https://t.co/2vIcDjdLpT #breakingnews #news||Today's bet is Black Narcissus (nap) @ 9/2 the selection is running in the 3.50 at Warwick. Good luck all with your bets today.","article",0,"2017-03-22T12:34:33+00:00"
"58ed142ce4b05b487c0e1701","https://www.theguardian.com/uk-news/2017/apr/11/boris-johnson-full-support-failure-secure-sanctions-syria-russia","Boris Johnson has PM's 'full support' despite failure to secure sanctions",0,"<p>Downing Street has insisted that Boris Johnson has the full support of Theresa May, despite the foreign secretary failing to secure the backing of his fellow G7 foreign ministers for plans to penalise Russia and Syria over last weeks chemical weapons attack.</p> <p>The 30-page communique from the two-day G7 summit failed to make any mention of Johnsons proposal of imposing sanctions on key military personnel.</p>",5,"Syria war: G7 fails to agree sanctions on Russia after 'chemical attack' - BBC News https://t.co/EjubHQ09WX https://t.co/e3lXTOcfsv||You can't outsource foreign conflict to other leaders.
#Russia? #Syria? #Assad? https://t.co/pYaQvWxgvF||At Lucca foreign ministers issue 30 pages on Syria, Russia, Ukraine, North Korea, space, maritime safety &amp; far more https://t.co/bcnlwb2GLX||G7 foreign ministers insist there is no peace solution for war-torn Syria with President Bashar al-Assad in power.… https://t.co/5SbC6aw2Wy||BBC News - Syria war: G7 fails to agree sanctions on Russia after 'chemical attack' https://t.co/QdyuFcuaJm","article",0,"2017-04-11T19:51:07+00:00"
"58d00872e4b01ea2330ba57e","https://www.theguardian.com/world/2017/mar/22/brussels-unveil-terror-victims-memorial-one-year-after-attacks","Brussels attacks: 'Let us dare to be tender,' says king on first anniversary",0,"<p>A memorial to the victims of terrorism has been unveiled in Brussels on the first anniversary of the attacks that killed 32 people and injured more than 320.</p> <p>In a speech at the inauguration ceremony in the Belgian capitals European quarter, King Philippe urged citizens to listen to each other and draw lessons from the attack.</p>",5,"A minute's silence has been held at Brussels Airport in memory of the victims of a double bomb attack in the city a… https://t.co/oUlJ7F21C6||#MAGA🇺🇸 Brussels terror attacks: how events unfolded – video explainer https://t.co/09kAxqAaMF 👈See Here!✌️ https://t.co/IjN9aixNu6||Brussels to unveil terror victims' memorial one year after attacks in city https://t.co/B27Fameppb https://t.co/8wSxj0PH6p||Belgium marks the first anniversary of the suicide bomb attacks on Brussels airport and underground system. #9News https://t.co/Vf3oT6yXUT||Brussels to unveil terror victims' memorial one year after attacks in city https://t.co/TtaGWFEXdq #TeamTrump https://t.co/oPQ9JdOEpu","article",0,"2017-03-22T15:04:51+00:00"
"58d2a8f8e4b01ea2330baff5","https://www.theguardian.com/business/2017/mar/22/nervous-markets-take-fright-at-prospect-of-trump-failing-to-deliver","Nervous markets take fright at prospect of Trump failing to deliver",0,"<p>Shares, oil and the US dollar were all under pressure as global financial markets took fright at the prospect that Donald Trump would fail to deliver on his growth-boosting promises.</p> <p>In the most nervous conditions since the immediate aftermath of the presidents shock victory in last Novembers elections, stock markets in Asia and Europe fell in response to Tuesdays sharp decline on Wall Street.</p>",5,"🇺🇸 Nervous markets take fright at prospect of Trump failing to deliver | Larry Elliott https://t.co/7SeaNX6kSe 👈 se… https://t.co/cBPQpzT0d3||Nervous markets take fright at prospect of Trump failing to deliver | Larry Elliott https://t.co/fl5OKwVHNW 👈 see h… https://t.co/aNxQ5iJRfE||Nervous markets take fright at prospect of Trump failing to deliver | Larry Elliott https://t.co/ljuu8UU2vU https://t.co/UV7praJN5W||Nervous markets take fright at prospect of Trump failing to deliver | Larry Elliott https://t.co/sdUdD8cEE2 https://t.co/h0p3sQbHG7||#MAGA🇺🇸 Nervous markets take fright at prospect of Trump failing to deliver | Larry Elliott https://t.co/jb2zKG66ix… https://t.co/3zeQvayGh0","article",0,"2017-03-22T18:21:57+00:00"
"58591fb4e4b008a61d88baa3","https://www.theguardian.com/commentisfree/2016/dec/21/i-lost-my-mum-seven-weeks-ago-our-readers-on-coping-with-grief-at-christmas","'I lost my mum seven weeks ago': our readers on coping with grief at Christmas",0,"<p>Living with the loss of a loved one is always hard, but grief can feel more acute at certain times of the year. At Christmas, for instance, when people come together, the absence of friends or family can be more keenly felt. So what are the best ways to cope? </p> <p>We asked for our readers experiences. Here are their stories.</p>",5,"I was in Lisbon just before Christmas filming 🙈 Loved my time there x https://t.co/GgpOuhLg83||@ThomasFox_4 @Birdgang570 @Jeffrey_len 😂😂😂I loved that excitement on Christmas Eve. These times are the only times… https://t.co/sFvkhyhEvg||"" Christmas was over four months ago asshole "" 😭😭😭 that's when I lost it https://t.co/3UYHkNI7Fr||#BackHome ~ #Havana

Length of time lost: 5 days

Message from family: Thank you for helping me with getting the... https://t.co/ciMzjLonrt||I lost in a bet last night and had to wear a Christmas sweater to a party 🙃 https://t.co/Fm3AqvS5xT","article",0,"2016-12-21T09:00:13+00:00"
"58d253a5e4b0a411e9ab745e","https://www.theguardian.com/fashion/2017/mar/22/fiorucci-why-the-disco-friendly-label-is-perfect-for-2017","Fiorucci: why the disco-friendly label is perfect for 2017",0,"<p>In the late 70s, the Fiorucci store on New Yorks Lexington Avenue was regularly referred to as the daytime Studio 54, partly for its clientele, which included Keith Haring, Calvin Klein and a young Marc Jacobs, as well as for the presence of Andy Warhol who, at one point, had his office in the shop. A 16-year-old Madonna played her first gig there. Photographer Maripol was the store manager. At the Milan store, meanwhile, Haring was charged with painting the walls. Its this spirit of good times and DayGlo creative energy that Stephen and Janie Schaffer  the new owners of the brand  want to get back to with their relaunch. What we are trying to do is create the Fiorucci of the future, says Stephen.</p>     Fiorucci Angels  a denim jacket with Disney-inspired leggings. Photograph: Fiorucci    <p>As the British retail veterans who founded 80s underwear chain Knickerbox, you wouldnt necessarily guess that the Schaffers would be behind the relaunch of this Italian brand, loved by the cool crowd in the US in the 70s and 80s. But Stephen Schaffer has long been a fan. Elio Fiorucci was the first person to have created what are today our concept/lifestyle stores, and we know it, he says. As a young retailer, Fiorucci inspired everyone. People would perform, people would be seen, people would hang out </p>",5,"with my angel wings and fiorucci jeans||@cynthialovely @kursatperry ahah aha I've got a million dollar smile i can live in your dreams with my angel wings and fiorucci jeans 💅💃||with my angel wings 
and fiorucci jeans||I've got a million dollar smile I can live in your dreams with my angel wings and Fiorucci jeans||WITH MY ANGEL WINGS AND FIORUCCI JEANS","article",0,"2017-03-22T15:34:06+00:00"
"58ee48c2e4b05b487c0e1bc1","https://www.theguardian.com/law/2017/apr/12/judge-sacked-over-online-posts-calling-his-critics-donkeys","Judge sacked over abusive online posts",0,"<p>A judge has been sacked for anonymously posting abusive comments on a newspaper website about readers who questioned his verdicts.</p> <p> Jason Dunn-Shaw, a recorder who sat at Canterbury crown court, has been removed from the bench by the Judicial Conduct Investigations Office (JCIO) over the posts in which he called his critics donkeys.</p>",5,"Judge sacked for trolling people on online news stories - A judge has been sacked for using a pseudonym to post abusive comments on a newsp…||Judge sacked over 'abusive' website comments - Judicial Conduct Investigations Office says Jason Dunn-Shaw used... https://t.co/toRXrk9Q8X||Judge sacked over 'abusive' website comments #Judges #Legal #Law
https://t.co/fYcqPfrYIF||Canterbury Crown Court judge Jason Dunn-Shaw sacked for abusive online tirades https://t.co/7XiwqApy7J||OUTRAGEOUS: JUDGE DUNN-SHAW sacked for trolling people on online news stories https://t.co/5L44TiBmHT #news #justice #humanrights #Times","article",0,"2017-04-12T19:32:11+00:00"
"58cabf78e4b03371ccb26012","https://www.theguardian.com/music/2017/mar/16/stormzy-condemns-nme-for-using-him-as-poster-boy-for-depression","Stormzy condemns NME for using him as 'poster boy' for depression",0,"<p>Stormzy has condemned the NME for putting him on the cover of this weeks edition of the magazine, with the coverline Depression: Its time to talk. The grime star accused it on Twitter of using him as a poster boy for such a sensitive issue without permission.</p> <p>Though it is commonplace for publications to run cover stories without necessarily speaking to the cover star, the phrasing of the NME cover created the impression the magazine had interviewed him, which it had not. </p>",5,"Stormzy condemns NME for using him as 'poster boy' for depression
#skimic #news #Stormzy #Music 
https://t.co/ktCTlHAHHU||Stormzy is NOT happy about his NME cover https://t.co/aiQYPwJnNH

#MorningGrind #MusicBuzz||NME's 'Depression' issue exploited Stormzy and they know it via @galdemzine  https://t.co/Ov6spjopp3||Stormzy is furious with NME cover story https://t.co/DpB4KeTGrD||All sorts of wrong here: NME criticised over unapproved Stormzy cover to promote feature on depression https://t.co/YqRSBANoQ2 via @cmu","article",0,"2017-03-16T17:02:14+00:00"
"58d0dc5de4b007e8557ee09f","https://www.theguardian.com/politics/2017/mar/22/uk-based-airlines-told-to-move-to-europe-after-brexit-or-lose-major-routes","UK-based airlines told to move to Europe after Brexit or lose major routes",0,"<p>EU chiefs have warned airlines including easyJet and Ryanair that they will need to relocate their headquarters or sell off shares to European nationals if they want to continue flying routes within continental Europe after Brexit.</p>  <p> Related: Goldman Sachs to move hundreds of staff out of London due to Brexit </p>",5,"UK-based airlines told to move to Europe after Brexit or lose major routes https://t.co/QzMWiCiuWk The Guardian World News 

EU chiefs hav…||Airlines move to Europe? https://t.co/i6CwtGZOwF Looks like #Brexit music blog prescient (see Soul) https://t.co/eSG2xzTyfD #wednesdaywisdom||Periódico de William Velez Sierra UK-based airlines told to move to Europe afte… https://t.co/Z2Gk5lgFet, see more https://t.co/fsiMlUordW||RELAX: #Brexit without an #EU deal is no biggy. If #Brussels muck us about, we walk out. https://t.co/qv2AlpJyIl #BBC #SKY #ITV #UK #NEWS||#Enterate UK-based airlines told to move to Europe after Brexit or lose major r… https://t.co/jwXFl1rAIA, see more https://t.co/c7JDkP8Xmm","article",0,"2017-03-22T15:01:21+00:00"
"80c5b56f-a8ac-4347-8dde-5185a2e8ad23","https://www.theguardian.com/society/2017/apr/11/national-social-care-service-centralised-nhs","What we need is a national social care service",0,"<p>Neil Kinnock was on the radio at the weekend, talking about his hero Aneurin Bevan with the journalist Matthew Parris and one of Bevans biographers, John Campbell. Any conversation about Bevans life is mostly about the NHS and so it was this time, too. But it was a useful reminder of how, among all the battles fought over its creation, among the fiercest was the question of replacing a patchwork of local provision with a single centralised structure that tried to guarantee that everyone got the same level of care wherever they lived. At that the point the radical, big-government approach petered out. Social care was left where it always had been, with local councils.</p>  <p> Related: How we can start a social care revolution in seven easy steps | Katie Johnston </p>",5,"Northumbria Healthcare NHS Foundation Trust named best trust in country for improving patients’ experiences of care… https://t.co/kVlIRxZ5tO||Subsidising local authority fees with payments from people who fund their own care is not the way #carenews… https://t.co/mWQdz6v0gE||@LudoTC the dreadful NHS&amp;Social care bill,the bedroom tax&amp;so much more crap you want the public to forget 2/2  @MarkCole111 @fish_in_a_hat||Retweeted Daily Mail U.K. (@DailyMailUK):

DAILY MAIL COMMENT: Council tax must fund care, not fat cat wages... https://t.co/KGhpovI1KB||While paying your 4.99% rate rise &amp; social care collapses remember Across Yorkshire 121 council staff were paid mor… https://t.co/6SW5pleDKk","article",0,"2017-04-11T11:00:04+00:00"
"58d1ba0de4b01ea2330bac28","https://www.theguardian.com/tv-and-radio/2017/mar/22/n-word-taboo-tv-carmichael-show-atlanta-insecure-language","Is saying the N-word still the final frontier of taboo on television?",0,"<p>Jerrod Carmichael is taking his already edgy NBC comedy, The Carmichael Show, one step closer to the edge  in an upcoming episode, the word nigger will be used six times. Carmichael, the writer and star of the show, pushed back against the prevailing norm that the word be sidestepped by using it, explaining his approach by saying: N-word is childish  Say it! We know what were talking about; were not speaking to children.</p>  <p> Related: The N-word might be part of pop culture, but it still makes me cringe </p>",5,"The Carmichael Show Will Air The ‘N-Word’ Uncensored Several Times On Upcoming… https://t.co/crHBjB54v5 #hiphop||For the first time ever, NBC will unedit the word ""Nigger"". It will take place on ""The Carmichael Show""||'The Carmichael Show' plans to tackle the N-word, by airing the uncensored version of the word in an episode.  Thou… https://t.co/Kvg6TsiaOD||‘The Carmichael Show’ Will Air Unedited ‘N-Word’ on NBC https://t.co/HlHCdpG052 via @variety #TheCarmichaelShow||'The Carmichael Show' on NBC Will Use The Uncensored 'N-Word' in Season 3 - https://t.co/WnRNotxFto https://t.co/0bzP1GUAwF","article",0,"2017-03-22T13:30:22+00:00"
